vendor_id,name,location,product,reliability_score,avg_price_quintal
V1383x,Krishna Traders,Punjab,Potato,3.37,1204.65
V8497,Unknown,UP,Wheat,4.54,1193.34
V2010,AgroSupply,Maharashtra,Potato,3.89,1465.28
V7551,Krishna Traders,Punjab,Soybean,4.04,1397.45
V1611,Krishna Traders,Unknown,Rice,2.41,1266.88
V8787,AgroSupply,Karnataka,Maizex,4.94,1299.61
V3778,FarmDirect,Haryana,Wheat,3.57,1371.32
V5305,AgroSupply,Unknown,Rice,3.48,1016.66
V4143,AgroSupply,Punjab,Potato,3.56,1249.23
V4626,AgroSupply,Karnataka,Potato,2.56,1020.42
V5704,FarmDirect,Unknown,Soybeanx,4.06,1296.14
V5927,GreenHarvest,UP,Potato,3.66,1353.21
V9258,FarmDirect,UP,Maize,3.98,1202.52
V2659,GreenHarvest,Unknown,Potato,3.73,1251.13
V5901,FarmDirect,UP,Soybeanx,2.45,1290.28
V9969,FarmDirectx,Punjab,Potato,4.84,1203.8
V7139x,AgroSupply,Unknownx,Potato,3.51,1119.71
V5595,AgroSupply,UP,Wheat,3.64,1155.41
V5993,FarmDirect,Haryanax,Wheat,4.12,1167.07
V3634,Krishna Traders,Maharashtrax,Potato,2.54,1210.12
V4577,FarmDirect,Punjab,Potato,4.05,1212.03
V1074,GreenHarvest,Maharashtra,Potato,3.64,1182.63
V4631,FarmDirect,Unknown,Wheat,4.06,1336.02
V1141,AgroSupply,UPx,Rice,4.12,1199.19
V5727,GreenHarvest,Haryana,Potato,2.55,1202.6
V5982,AgroSupply,Karnataka,Potato,3.47,1208.35
V3281,AgroSupply,Haryana,Wheat,2.48,1371.05
V5853,FarmDirect,Maharashtra,Wheat,2.27,1447.33
V4070,GreenHarvest,Punjab,Rice,2.59,1026.7
V5064,Unknown,UP,Soybean,3.98,1135.42
V6325,GreenHarvest,Unknown,Wheat,3.71,1301.6
V5766,Krishna Traders,Maharashtra,Potato,3.44,1339.45
V3923,GreenHarvest,Punjab,Maize,3.53,1189.07
V1134,Unknown,Punjab,Rice,4.19,1176.03
V9680,FarmDirectx,Punjab,Soybean,3.86,1140.39
V7061,AgroSupply,Maharashtra,Potato,3.82,1279.46
V3120,FarmDirect,Haryana,Soybean,2.42,1202.19
V1605,FarmDirect,Punjab,Soybean,2.46,966.55
V5663,AgroSupply,UP,Soybean,4.12,1437.99
V3141,Unknown,Haryana,Wheat,4.79,1496.41
V2748,Krishna Traders,Haryana,Wheat,3.82,1052.93
V9637,Unknown,Punjab,Maize,2.46,1048.78
V5329,Krishna Traders,Haryana,Potato,4.37,1205.13
V5149,GreenHarvest,UP,Wheat,3.63,1163.29
V3854,AgroSupply,Karnataka,Rice,4.78,1202.26
V3122,GreenHarvest,UP,Maize,4.83,1453.26
V7090,Unknown,Punjab,Rice,2.62,1494.03
V1341,GreenHarvest,Punjab,Maize,3.66,1174.34
V8100,Unknown,Maharashtra,Wheat,4.11,1046.4
V5757,AgroSupply,Maharashtra,Wheat,3.62,1330.07
V7859,AgroSupply,Unknown,Rice,3.95,1266.92
V1211,GreenHarvest,UP,Soybean,3.96,1034.98
V4375,FarmDirect,Haryana,Rice,4.58,1090.73
V2032,Krishna Traders,UP,Wheat,3.95,1343.65
V7086,AgroSupply,Maharashtra,Potato,3.86,1424.98
V5074,GreenHarvest,Punjab,Rice,3.9,1062.69
V1232,FarmDirect,Punjabx,Potato,4.28,1300.41
V6348,Krishna Traders,UP,Maize,4.04,1325.69
V1438,FarmDirect,Unknown,Rice,3.73,1435.97
V1813,Unknown,UP,Potato,3.93,1330.8
V2677,Unknown,UP,Wheat,3.72,960.85
V2737,AgroSupply,Karnataka,Wheat,4.28,1025.36
V4375,Unknownx,UPx,Wheatx,4.61,1365.96
V3494,Krishna Traders,Haryana,Wheat,4.0,895.91
V1719,FarmDirect,Haryana,Potato,3.98,1158.59
V2146,Unknown,Punjab,Soybean,4.77,1004.15
V7964,AgroSupplyx,Maharashtra,Potato,3.32,1161.2
V8018,AgroSupply,Punjab,Soybean,2.48,1405.16
V3419,Unknown,Punjab,Wheatx,4.86,1160.79
V5466,Krishna Traders,Unknown,Wheatx,4.14,1022.81
V5505,Unknown,Unknown,Soybean,3.89,1130.89
V5161,Unknown,Punjab,Soybeanx,4.8,1121.14
V7605,Krishna Traders,Maharashtra,Ricex,3.73,1261.67
V7874,FarmDirect,Unknown,Soybean,3.93,1163.5
V1563,FarmDirect,Punjab,Soybean,4.75,1299.78
V9641,Unknown,Unknown,Soybean,3.88,1051.37
V3307,FarmDirect,Unknown,Wheat,3.89,1257.33
V6428x,Krishna Traders,Unknown,Soybean,4.07,1121.76
V6709,Krishna Traders,Maharashtra,Wheat,4.01,1293.24
V3446,GreenHarvest,Haryana,Wheat,4.21,1150.77
V9848,AgroSupply,UP,Soybean,3.61,1234.77
V4816,GreenHarvest,Unknown,Rice,2.62,884.96
V4484,Unknown,Maharashtra,Potato,3.46,1283.25
V1114,GreenHarvest,Punjab,Wheat,3.75,1230.82
V8906,FarmDirect,Maharashtra,Potato,4.97,1254.25
V9334,AgroSupply,Punjab,Maize,4.89,1372.59
V9560,FarmDirect,Karnataka,Soybean,2.45,1304.25
V8380,AgroSupply,UP,Rice,4.12,1143.99
V8205,Unknown,UP,Maize,3.65,1152.49
V7444,AgroSupply,UP,Maize,3.81,970.89
V5554,AgroSupply,Maharashtrax,Soybean,5.16,1246.17
V8545,Krishna Traders,UP,Wheat,3.88,1369.24
V4443,Unknown,Punjab,Maizex,4.15,1139.61
V1183,AgroSupply,Haryana,Maize,4.12,1359.2
V1252,Krishna Traders,UPx,Soybean,3.97,1142.52
V5944,FarmDirect,Punjab,Potato,3.99,1225.3
V6288,GreenHarvest,Maharashtrax,Rice,3.83,1457.7
V7927,AgroSupply,Punjab,Soybean,3.89,1208.27
V4621,GreenHarvest,Haryana,Soybean,4.07,1090.77
V2629,AgroSupply,Punjab,Wheat,2.57,1161.44
V5383,Krishna Traders,Punjab,Soybean,4.22,1341.04
V2666,Unknown,Haryana,Soybean,3.81,1548.39
V1722,Krishna Traders,Punjab,Maize,3.42,1121.26
V1330,FarmDirect,UP,Maize,4.31,1220.62
V9876,GreenHarvest,Karnataka,Soybean,3.62,1500.08
V9979,GreenHarvest,Karnataka,Potato,4.26,1233.66
V1167,Krishna Traders,UP,Wheat,2.5,1335.47
V5470,AgroSupply,Haryana,Maize,2.52,1095.63
V6178,GreenHarvest,UP,Wheatx,3.78,1442.39
V5795,FarmDirect,Punjab,Rice,3.84,1229.45
V3789,GreenHarvest,UP,Wheat,2.62,1240.63
V9696,AgroSupply,UP,Rice,3.52,1230.66
V9485,GreenHarvest,Maharashtra,Potato,3.56,1251.45
V4203,AgroSupply,Unknown,Wheat,2.6,1358.23
V4738,AgroSupply,Haryana,Wheat,3.53,1220.86
V6966,Unknown,Unknown,Potato,3.4,1204.04
V8653,AgroSupply,Haryanax,Potato,4.0,1145.12
V5849,FarmDirect,Unknown,Maize,4.86,1216.88
V2244,AgroSupply,Unknown,Wheat,5.06,1308.23
V4348,Krishna Traders,Haryana,Maize,3.34,1209.92
V1424,AgroSupply,Karnataka,Rice,3.82,1352.68
V1880,AgroSupply,Unknown,Wheat,4.74,1103.14
V9424,Unknown,Punjab,Soybean,2.64,1252.38
V4457,Unknown,Unknown,Potato,4.53,1022.97
V7393,Krishna Traders,Maharashtra,Rice,4.01,1199.93
V2220,GreenHarvest,Maharashtra,Potato,3.72,1395.29
V9464,FarmDirect,Haryana,Wheat,3.78,1103.69
V7647,GreenHarvest,Punjab,Soybean,3.92,1273.38
V5156,Unknown,Unknown,Maize,3.66,1433.48
V6667,AgroSupply,Maharashtra,Rice,3.72,1190.62
V9629,Krishna Traders,Maharashtra,Wheat,4.31,1272.1
V4191,Unknown,Maharashtra,Soybean,4.9,1277.57
V5542,FarmDirect,Unknown,Maize,2.42,1388.45
V8371,Krishna Traders,Maharashtra,Rice,4.03,1084.28
V3554,Unknown,Punjab,Soybean,3.81,1343.91
V8897,FarmDirect,Karnataka,Maize,3.9,1226.0
V1753x,AgroSupply,Karnataka,Soybean,3.56,1223.71
V4367,GreenHarvest,Punjab,Soybean,3.41,1205.13
V6553,Krishna Traders,Punjab,Wheat,3.86,1114.99
V4352,Krishna Tradersx,Maharashtra,Maize,4.21,1206.63
V4061,Unknown,Maharashtra,Maize,2.61,1296.38
V8241,AgroSupply,Maharashtra,Wheat,3.9,1311.9
V3239,FarmDirect,Haryana,Maize,3.9,1181.71
V3226,Krishna Tradersx,Punjab,Maize,2.35,1341.09
V3228,FarmDirect,Karnataka,Soybeanx,4.59,1113.85
V8584,FarmDirect,Haryana,Soybean,5.13,1208.94
V4605,AgroSupply,Karnataka,Potato,3.69,1330.71
V9496,GreenHarvest,Unknown,Maize,4.04,1388.67
V4571,GreenHarvest,UP,Maize,4.11,998.67
V2944,Krishna Traders,UP,Potato,3.5,1033.79
V5325,AgroSupply,UP,Soybean,4.99,1311.9
V3918,FarmDirect,Maharashtra,Potato,3.32,860.16
V2941,FarmDirect,Punjab,Soybean,3.26,1169.84
V6554,Krishna Traders,Karnataka,Maize,4.75,1274.82
V3072,FarmDirect,Punjab,Soybean,4.68,1042.64
V3175,Krishna Traders,Maharashtra,Potato,4.02,1235.51
V5913,Krishna Traders,Punjab,Maize,4.22,1185.34
V3585x,FarmDirect,Punjab,Potato,4.05,1057.56
V6463,GreenHarvest,Unknown,Wheat,3.82,1132.11
V3455,GreenHarvest,Karnataka,Potato,4.38,1016.09
V2033,Krishna Traders,Karnataka,Potato,4.14,1085.58
V5125,FarmDirect,Punjabx,Potato,3.85,1341.03
V6831,FarmDirect,Maharashtra,Maize,3.99,1353.53
V3224,FarmDirect,Punjab,Soybean,4.75,1220.94
V9445,Krishna Traders,UP,Rice,2.71,1027.9
V2463,AgroSupply,UP,Rice,3.95,1266.56
V1262,AgroSupply,Punjab,Rice,2.46,1147.53
V8154,GreenHarvest,Maharashtra,Potato,4.13,1353.29
V6686,AgroSupply,Karnataka,Potato,3.66,1140.86
V7764,AgroSupply,Maharashtra,Wheat,3.9,973.06
V7212,FarmDirect,Punjab,Wheat,4.09,1290.59
V4930,GreenHarvest,Haryana,Potato,3.48,1255.92
V4355,GreenHarvest,Punjab,Potato,3.9,1239.87
V8919,FarmDirect,Karnataka,Soybeanx,3.52,1077.99
V7530,Krishna Traders,UP,Potato,4.12,1291.09
V6332x,Krishna Traders,Unknown,Potato,3.54,1270.24
V2376,FarmDirect,Maharashtra,Wheat,3.99,926.25
V8147,AgroSupply,UP,Wheat,4.25,1067.17
V3671,Krishna Traders,Haryana,Maize,4.96,1342.08
V2599,FarmDirect,Maharashtrax,Soybean,4.1,1103.35
V4972,FarmDirect,Haryana,Maize,4.85,1326.62
V4328,FarmDirect,Haryana,Rice,4.09,1226.54
V6065,GreenHarvest,Karnataka,Potatox,2.57,1341.41
V7426,AgroSupply,Punjab,Wheat,3.9,1163.9
V9908,FarmDirect,Unknown,Wheat,3.37,1174.45
V9300,FarmDirect,Punjab,Wheat,4.18,1203.92
V9479,Krishna Traders,Haryana,Soybean,4.09,1157.22
V8370,Unknown,Unknown,Rice,4.14,1186.22
V9266,Unknownx,Haryana,Rice,4.17,1062.14
V5985,GreenHarvest,Haryana,Rice,4.67,1064.32
V1029,FarmDirect,Unknown,Wheat,4.88,1004.6
V3933,GreenHarvest,Punjab,Rice,3.95,995.16
V3289,Krishna Traders,Maharashtra,Soybean,3.57,1222.27
V3691,Unknown,Maharashtra,Soybean,4.98,976.02
V9909,GreenHarvest,Punjab,Potato,4.5,970.21
V3450,FarmDirect,Maharashtra,Soybean,3.73,1120.14
V5129,FarmDirect,Haryana,Maize,2.35,1256.08
V4090,AgroSupply,Unknown,Rice,3.82,989.39
V5981,AgroSupply,Punjab,Soybean,3.53,1007.99
V3460,FarmDirect,Unknown,Rice,4.19,1282.02
V3260,Krishna Traders,Haryana,Potato,3.43,1347.84
V3258,AgroSupply,Punjab,Soybean,4.28,1050.75
V5592,AgroSupply,Maharashtra,Potato,4.21,1133.26
V2045,FarmDirect,Maharashtra,Maize,2.46,1165.91
V5714,Krishna Traders,Unknown,Wheat,4.03,1168.01
V1324,FarmDirect,Punjab,Soybean,4.0,1195.18
V9478,Unknown,Karnataka,Potato,3.64,1147.17
V2922,GreenHarvestx,UP,Soybean,2.52,1131.04
V6806,Unknown,Maharashtra,Potato,4.04,1384.63
V2053,Krishna Traders,Haryana,Maize,3.82,1072.58
V8874x,Unknown,Haryana,Potato,3.48,1038.08
V9129x,Krishna Traders,Maharashtra,Wheat,4.85,965.17
V5748,Unknown,UP,Wheat,4.83,1291.82
V9401,GreenHarvest,Karnatakax,Potato,3.92,1027.33
V9010,FarmDirect,UP,Wheat,4.14,1276.94
V5021,FarmDirect,Unknown,Soybeanx,3.82,1170.89
V2967,FarmDirect,Punjab,Soybean,3.95,1213.82
V1343,FarmDirect,UP,Rice,3.94,1033.0
V7810,AgroSupply,Punjab,Maize,2.32,1307.86
V5740,FarmDirect,Punjab,Potato,5.14,1263.56
V7357,Krishna Traders,UP,Potato,4.29,1075.24
V3026,GreenHarvest,Punjab,Wheat,4.12,1164.3
V1533,AgroSupply,Punjab,Wheat,2.4,1284.77
V4121,GreenHarvest,Maharashtra,Wheat,3.47,1208.61
V9914,Unknown,Karnataka,Potato,4.11,1218.83
V3379,GreenHarvest,UP,Maize,5.21,1243.62
V7973,FarmDirect,UP,Potato,2.62,1171.49
V3988,AgroSupply,Haryana,Rice,3.82,1132.0
V4134,FarmDirect,Unknownx,Potato,3.62,1250.56
V1853,FarmDirect,Karnataka,Potato,4.82,1100.53
V6498,Unknown,Karnataka,Potato,2.41,1243.56
V4565,Krishna Traders,Punjab,Maize,3.66,1173.32
V1449,AgroSupply,Haryana,Wheat,3.4,1322.36
V6334,Krishna Tradersx,Maharashtra,Wheat,3.87,1260.46
V6377,AgroSupplyx,Karnataka,Potato,4.36,1028.78
V7135,AgroSupply,Punjab,Maize,3.95,1195.08
V5925,GreenHarvest,Haryana,Wheat,4.94,1172.35
V9362,AgroSupply,Haryana,Soybeanx,3.74,1303.44
V8683,FarmDirect,Maharashtra,Wheat,4.01,1118.95
V5463,AgroSupply,Haryana,Potato,3.93,1399.37
V6408,FarmDirect,Karnataka,Maize,4.11,1315.65
V5611,AgroSupply,Karnataka,Maize,3.79,1159.14
V4706,Krishna Traders,Karnataka,Soybean,2.54,1262.56
V8502,GreenHarvest,UP,Wheat,2.56,1146.19
V7282,AgroSupply,Punjab,Rice,4.7,1042.53
V9750x,AgroSupply,Punjab,Rice,3.64,1139.79
V7798,FarmDirect,Unknown,Wheat,3.32,1392.14
V6256,Krishna Tradersx,Unknown,Wheat,3.41,1390.73
V3828,FarmDirect,Punjab,Potato,2.51,1076.96
V2359,GreenHarvest,Punjab,Rice,3.85,1511.21
V8503,GreenHarvest,Unknown,Maize,2.48,1089.69
V8968,Krishna Traders,Punjab,Rice,3.77,1088.9
V9443,FarmDirect,Haryana,Wheat,3.84,1032.44
V2815,FarmDirect,Punjab,Soybean,3.23,985.18
V2487,GreenHarvest,Karnataka,Maizex,3.84,1049.39
V8604,FarmDirect,Maharashtra,Potato,3.94,1250.11
V4347,FarmDirect,Unknown,Potato,4.62,1254.36
V7098,Krishna Traders,Maharashtra,Rice,4.37,950.27
V9533,FarmDirect,Punjab,Maizex,3.84,1462.63
V7887,Unknown,Punjab,Potato,3.68,1522.45
V8345,FarmDirect,UP,Wheatx,2.55,974.9
V6938,Krishna Traders,Karnataka,Rice,3.88,1382.05
V6473,AgroSupplyx,Unknown,Wheat,2.53,1180.67
V6471,FarmDirect,Maharashtra,Rice,3.63,1080.16
V3073,Krishna Traders,Punjab,Potato,3.85,1385.52
V7920,GreenHarvest,Haryana,Rice,4.12,1332.99
V8701,GreenHarvest,Unknown,Wheat,4.09,960.87
V2696x,GreenHarvest,Karnataka,Potato,2.37,1055.52
V6452,AgroSupply,Punjab,Soybean,3.69,1114.05
V1796,Krishna Traders,Maharashtra,Maize,4.73,965.22
V7868,Unknown,UP,Rice,3.61,1142.01
V4357,GreenHarvest,Punjab,Wheatx,3.61,1346.42
V9199x,Krishna Traders,UP,Soybean,4.74,1022.18
V1742,Unknown,Maharashtrax,Soybean,5.13,1174.95
V7594,Unknown,Karnataka,Maize,3.38,1100.33
V9994,AgroSupply,Punjab,Wheatx,2.6,1283.0
V3583,FarmDirect,Haryana,Soybean,3.74,911.21
V7811,FarmDirect,Haryanax,Rice,4.05,1211.61
V2310,AgroSupply,Maharashtra,Wheat,2.49,1453.75
V6668,Krishna Traders,UP,Wheat,4.02,1018.06
V8061,Unknown,UP,Wheat,3.61,1100.74
V1335,GreenHarvest,Punjab,Potato,3.92,1120.42
V5191,AgroSupply,Haryana,Wheat,5.0,1214.72
V8725,Unknown,UP,Soybean,3.47,1208.39
V4215,GreenHarvestx,UP,Rice,3.61,1073.32
V8454,FarmDirect,Haryana,Maize,4.25,1081.91
V8952,Krishna Traders,UP,Soybean,2.47,1187.77
V6503,FarmDirect,Karnataka,Rice,3.8,1407.83
V5474,GreenHarvest,Maharashtra,Soybean,2.37,1026.52
V8883,FarmDirect,Karnataka,Potato,3.89,1192.02
V8357,FarmDirect,UP,Potato,4.07,1276.34
V4787,FarmDirect,Haryana,Rice,3.32,1294.98
V9449,Krishna Traders,UP,Rice,4.02,1067.28
V3144,Krishna Traders,UP,Maize,4.15,1452.66
V5379,FarmDirect,Unknown,Soybean,2.64,1109.19
V9405,AgroSupply,Maharashtra,Wheat,4.28,1205.83
V5952,Krishna Traders,Unknown,Maize,2.5,1130.41
V1280x,AgroSupply,Maharashtra,Potato,4.68,1094.2
V7225,Krishna Traders,Unknown,Rice,3.61,1025.4
V5068,Krishna Traders,UP,Rice,3.33,1254.78
V1730,FarmDirect,Karnataka,Soybean,3.86,1200.68
V6175,Unknown,UP,Maize,3.74,1159.36
V5057,GreenHarvest,Punjab,Soybean,5.01,1031.5
V1079,Unknown,Punjab,Soybean,3.51,1253.38
V2143,GreenHarvest,Haryana,Maize,3.74,1246.35
V8243,Krishna Tradersx,Haryana,Soybean,3.96,1246.74
V1290x,GreenHarvest,Unknown,Maize,4.28,1423.18
V7170,Unknown,Karnataka,Maize,5.05,1088.61
V1938x,FarmDirect,Punjabx,Maize,3.91,1184.91
V2296,GreenHarvest,Karnataka,Wheat,3.53,1259.16
V2488,Unknown,Punjab,Soybean,4.67,1149.15
V3085,AgroSupply,Punjab,Soybean,2.32,1106.39
V7868,AgroSupplyx,UP,Maize,3.77,1008.63
V4138,Krishna Traders,Unknown,Rice,3.23,989.65
V4690,FarmDirect,Maharashtrax,Potato,3.74,1144.95
V8548,FarmDirect,Karnataka,Soybean,4.67,1149.47
V3323,AgroSupply,Unknown,Wheat,3.89,1244.36
V8017,AgroSupply,Haryana,Maize,3.28,1026.85
V1840,Unknownx,Punjab,Soybean,3.84,1099.87
V5803,GreenHarvest,Maharashtra,Potatox,3.88,1227.01
V6766,AgroSupply,Karnataka,Soybean,3.61,1070.19
V5504,Krishna Traders,Maharashtra,Potato,4.69,976.89
V9102,AgroSupply,Maharashtra,Wheat,3.97,1012.13
V7140,FarmDirect,Punjab,Soybean,3.73,1023.43
V7250,GreenHarvest,Punjab,Wheat,4.43,1321.76
V9617,Krishna Traders,Haryana,Rice,2.6,1391.31
V1744,GreenHarvest,Karnataka,Maize,4.96,1156.58
V5409,Krishna Traders,Karnataka,Soybean,4.03,1220.85
V4518,FarmDirect,Unknown,Maize,2.42,1112.23
V3503,Krishna Traders,Karnataka,Maize,4.57,1159.06
V2664,FarmDirect,Punjab,Wheat,5.0,1316.75
V5017,GreenHarvest,Maharashtra,Potato,2.3,1203.98
V7007,Krishna Traders,Haryana,Ricex,3.84,1239.34
V2776,Krishna Traders,Punjab,Rice,3.91,1217.97
V9129,AgroSupply,UP,Wheat,4.0,1104.96
V2678,Unknown,Maharashtrax,Potato,4.37,1258.69
V1332,Unknown,Haryana,Rice,4.11,1353.51
V7984,AgroSupply,Haryana,Wheat,3.5,1291.83
V5799,GreenHarvest,Maharashtra,Soybean,4.15,1345.79
V5320,Krishna Traders,Unknown,Potato,4.25,1272.52
V3245,Krishna Traders,Unknown,Potato,2.45,1044.61
V7350,FarmDirect,Punjab,Wheat,3.66,1380.26
V9761,AgroSupply,Punjab,Potato,2.44,1005.49
V9014,FarmDirect,Maharashtra,Maize,3.93,1464.87
V6040,AgroSupply,Punjab,Maize,3.78,1173.65
V3067,AgroSupply,Punjab,Wheat,2.63,992.3
V6228,GreenHarvest,Haryana,Soybean,4.87,1507.43
V4019,Krishna Traders,Maharashtra,Soybean,4.06,1316.18
V5413,Unknown,Unknown,Wheat,3.58,1106.82
V8761,GreenHarvestx,Maharashtra,Soybean,3.83,1260.3
V7032x,AgroSupply,Karnataka,Wheat,3.97,1289.61
V3433,GreenHarvest,Maharashtra,Potato,3.74,1118.52
V9103,FarmDirect,Haryana,Maize,3.85,1102.12
V1376,AgroSupply,Karnataka,Wheat,3.39,1206.75
V3156,FarmDirect,Maharashtra,Soybean,3.98,1019.8
V3350,AgroSupply,UP,Maize,4.52,1383.42
V9754,GreenHarvest,UP,Rice,4.14,1100.76
V4616x,FarmDirect,Unknown,Soybean,4.18,1232.88
V1002,Krishna Traders,UP,Wheat,3.94,930.96
V3111,Unknown,UP,Wheat,3.81,1408.91
V2026,Krishna Traders,Karnataka,Potato,3.53,1074.83
V5091,Unknown,UP,Soybean,3.33,1022.18
V6671,Krishna Traders,Karnataka,Maize,4.85,929.6
V4867,GreenHarvest,Punjab,Soybean,4.47,1015.84
V8738,Unknown,UP,Rice,3.82,1269.86
V1471,AgroSupply,Maharashtra,Wheat,4.04,948.58
V1696,FarmDirect,Karnataka,Maize,4.25,1176.45
V5665,Unknown,Unknown,Ricex,2.37,986.71
V3916,Unknown,UP,Maize,3.85,1111.53
V9637,Unknown,UP,Soybeanx,4.0,1135.4
V3080,AgroSupply,Haryana,Soybean,4.13,1131.44
V7366,AgroSupply,Punjab,Maize,4.83,1545.68
V7122,Unknown,Karnataka,Potato,4.0,1083.41
V8132,AgroSupplyx,Unknown,Soybean,2.62,1068.06
V4594,AgroSupply,Haryana,Soybean,4.4,1140.77
V7667,AgroSupply,Maharashtra,Potato,3.44,1181.51
V5087,GreenHarvest,Karnatakax,Maize,3.61,1322.44
V2457,FarmDirect,Haryana,Soybean,3.95,1143.24
V6945x,FarmDirect,Karnataka,Potato,2.5,1093.09
V5490,GreenHarvest,Punjab,Rice,3.85,990.66
V9841,Krishna Traders,Punjab,Wheat,3.77,1377.6
V5081,Krishna Traders,Karnataka,Maize,3.55,1057.63
V9612,Krishna Traders,Haryana,Rice,4.33,1167.14
V6472,FarmDirect,Maharashtra,Potato,2.45,1133.06
V6703,Unknown,UP,Potato,3.29,1191.24
V8713,Unknown,Haryana,Maizex,4.16,1200.69
V4071,AgroSupply,Maharashtra,Maize,3.44,1183.34
V2664,GreenHarvest,Maharashtra,Potato,4.24,980.9
V5041x,AgroSupply,Unknown,Rice,3.89,1036.09
V4727,GreenHarvestx,Punjabx,Wheat,3.46,1067.72
V3248,AgroSupply,Karnataka,Maize,4.71,1099.58
V9989,AgroSupply,UP,Potato,2.37,1321.08
V1175,Krishna Tradersx,UP,Maize,4.51,1165.98
V5143,AgroSupply,Maharashtra,Maize,3.48,1212.62
V7886,FarmDirect,Punjab,Maize,3.75,927.54
V8121,Unknown,Punjab,Rice,3.37,1026.91
V3043,Unknown,Punjab,Potato,4.94,1368.99
V8633,Unknown,Unknown,Wheat,4.01,1134.11
V1282x,AgroSupply,Unknown,Maize,3.43,921.81
V9702,Krishna Traders,UP,Potato,2.47,1102.31
V3050,Krishna Traders,Karnataka,Rice,4.85,1197.37
V2444x,Krishna Traders,Punjab,Maize,2.58,944.37
V1083,FarmDirect,UP,Wheat,3.78,1180.97
V5135,GreenHarvest,Maharashtra,Maize,3.93,1475.3
V9853,FarmDirect,Maharashtra,Potatox,2.53,977.52
V7019,FarmDirect,Karnataka,Potato,3.82,1490.62
V9244,AgroSupply,Haryana,Maize,3.54,1065.43
V2388,GreenHarvest,Karnataka,Soybeanx,3.7,1237.77
V3344,Unknown,UP,Rice,3.77,1004.56
V8455,AgroSupply,Unknown,Wheat,4.93,1463.9
V4406,GreenHarvest,Unknown,Wheat,3.94,960.21
V3609,FarmDirect,Karnataka,Rice,4.35,1169.69
V6168,FarmDirectx,Maharashtrax,Soybean,3.91,1116.41
V9047,GreenHarvest,Maharashtrax,Rice,3.68,1331.07
V2361,GreenHarvest,Unknown,Soybean,2.29,1281.74
V5296,GreenHarvest,Haryana,Maize,4.8,1247.26
V6841,FarmDirect,Maharashtra,Rice,4.03,1292.99
V1341x,FarmDirect,Maharashtra,Wheat,4.15,1167.42
V5645,Unknown,Unknown,Soybean,3.92,1327.83
V8516,Unknown,Maharashtrax,Potato,2.59,1005.64
V2317x,Unknown,Unknown,Wheat,3.89,1184.28
V3803,Krishna Traders,Unknown,Wheat,3.89,1211.1
V9355,AgroSupply,Unknown,Potato,3.96,1131.12
V8299,Unknown,Punjab,Soybean,4.09,1115.96
V7560,GreenHarvest,Punjab,Maize,3.95,1382.83
V4705,AgroSupply,Punjab,Maize,4.14,1110.82
V5247,Krishna Traders,Unknown,Maize,3.88,1248.24
V5946,Unknown,Karnataka,Soybean,4.0,1378.94
V4424,AgroSupply,Maharashtra,Wheat,3.79,1034.26
V7668,FarmDirect,UP,Wheat,3.4,1283.38
V4248,Unknown,UP,Potato,4.12,1387.76
V3419,FarmDirect,Punjab,Potato,4.5,1101.86
V5276,FarmDirect,Maharashtra,Potato,4.0,1325.03
V7129,Unknown,Karnataka,Soybean,4.23,1239.38
V5157,Unknown,Karnataka,Maize,2.6,1448.07
V7330,Unknown,Maharashtra,Maize,3.92,1279.28
V2380,Unknown,Punjab,Rice,3.94,1288.0
V7662,Krishna Traders,UP,Wheat,2.45,1057.18
V4944,FarmDirect,Unknown,Rice,4.92,1239.52
V1239,Unknown,UP,Potato,3.86,995.32
V8825x,Krishna Tradersx,Karnataka,Rice,3.92,850.83
V8069,GreenHarvest,Punjab,Potato,2.64,1330.59
V8536,Unknown,UP,Wheat,3.51,1440.92
V5810,Unknown,UP,Potato,3.8,1259.65
V2020,AgroSupply,Punjabx,Maize,3.91,971.69
V6313,AgroSupply,Karnataka,Rice,4.22,983.02
V2198,FarmDirect,Maharashtra,Maize,3.97,1213.24
V4813,GreenHarvest,Unknown,Wheat,4.14,1272.76
V8739,GreenHarvest,Haryana,Rice,3.56,1065.59
V8188,FarmDirect,Haryana,Potato,4.87,1266.21
V2127,GreenHarvest,Punjab,Maize,4.01,1284.73
V1327,Krishna Traders,Unknown,Rice,4.03,1070.45
V4833x,GreenHarvest,Haryana,Rice,3.97,1083.64
V9264,GreenHarvest,UP,Soybean,3.8,1322.08
V8461,Krishna Traders,Punjab,Soybean,2.75,1018.99
V9636,FarmDirectx,UP,Maize,3.41,1387.63
V7717,FarmDirect,Punjab,Potato,3.09,1099.77
V4954x,FarmDirect,Karnataka,Potato,4.15,1273.63
V2670,FarmDirect,Haryana,Potatox,5.07,1405.15
V4442x,AgroSupply,Maharashtra,Maize,3.92,1159.49
V4021,FarmDirect,Unknown,Wheat,2.24,1149.08
V7902,GreenHarvest,UPx,Maizex,4.68,1390.43
V8346,AgroSupply,Unknown,Potato,3.83,1278.45
V8481,Unknown,Punjab,Potato,4.77,1029.92
V6169,Unknown,Haryana,Wheat,5.05,1352.58
V1273,FarmDirect,Unknown,Maize,3.79,1228.18
V6053,AgroSupply,UP,Potato,4.05,1302.85
V5450,FarmDirect,UP,Wheat,3.61,1214.25
V7196,Krishna Tradersx,Karnataka,Rice,4.66,1282.22
